twin_a,twin_b,layer,weight
twin-0115,twin-0117,osint_event,0.4
twin-0116,twin-0130,osint_event,0.4
twin-0125,twin-0127,osint_event,0.4
twin-0126,twin-0128,osint_event,0.4
twin-0134,twin-0136,osint_event,0.4
twin-0139,twin-0143,osint_event,0.4
twin-0141,twin-0142,osint_event,0.4
twin-0146,twin-0147,osint_event,0.4
twin-0146,twin-0150,osint_event,0.4
twin-0147,twin-0150,osint_event,0.4
twin-0001,twin-0033,osint_pretext,0.3
twin-0002,twin-0005,osint_pretext,0.3
twin-0004,twin-0079,osint_pretext,0.3
twin-0004,twin-0135,osint_pretext,0.3
twin-0006,twin-0070,osint_pretext,0.3
twin-0006,twin-0076,osint_pretext,0.3
twin-0012,twin-0014,osint_pretext,0.3
twin-0012,twin-0020,osint_pretext,0.3
twin-0012,twin-0024,osint_pretext,0.3
twin-0012,twin-0036,osint_pretext,0.3
twin-0012,twin-0062,osint_pretext,0.3
twin-0012,twin-0068,osint_pretext,0.3
twin-0012,twin-0070,osint_pretext,0.3
twin-0012,twin-0076,osint_pretext,0.3
twin-0012,twin-0078,osint_pretext,0.3
twin-0012,twin-0080,osint_pretext,0.3
twin-0012,twin-0092,osint_pretext,0.3
twin-0012,twin-0134,osint_pretext,0.3
twin-0014,twin-0020,osint_pretext,0.3
twin-0014,twin-0024,osint_pretext,0.3
twin-0014,twin-0036,osint_pretext,0.3
twin-0014,twin-0062,osint_pretext,0.3
twin-0014,twin-0068,osint_pretext,0.3
twin-0014,twin-0070,osint_pretext,0.3
twin-0014,twin-0076,osint_pretext,0.3
twin-0014,twin-0078,osint_pretext,0.3
twin-0014,twin-0080,osint_pretext,0.3
twin-0014,twin-0092,osint_pretext,0.3
twin-0014,twin-0104,osint_pretext,0.3
twin-0014,twin-0126,osint_pretext,0.3
twin-0014,twin-0128,osint_pretext,0.3
twin-0014,twin-0134,osint_pretext,0.3
twin-0014,twin-0149,osint_pretext,0.3
twin-0017,twin-0105,osint_pretext,0.3
twin-0017,twin-0121,osint_pretext,0.3
twin-0017,twin-0144,osint_pretext,0.3
twin-0020,twin-0024,osint_pretext,0.3
twin-0020,twin-0036,osint_pretext,0.3
twin-0020,twin-0062,osint_pretext,0.3
twin-0020,twin-0068,osint_pretext,0.3
twin-0020,twin-0070,osint_pretext,0.3
twin-0020,twin-0076,osint_pretext,0.3
twin-0020,twin-0078,osint_pretext,0.3
twin-0020,twin-0080,osint_pretext,0.3
twin-0020,twin-0092,osint_pretext,0.3
twin-0020,twin-0096,osint_pretext,0.3
twin-0020,twin-0134,osint_pretext,0.3
twin-0020,twin-0147,osint_pretext,0.3
twin-0024,twin-0036,osint_pretext,0.3
twin-0024,twin-0062,osint_pretext,0.3
twin-0024,twin-0068,osint_pretext,0.3
twin-0024,twin-0070,osint_pretext,0.3
twin-0024,twin-0076,osint_pretext,0.3
twin-0024,twin-0078,osint_pretext,0.3
twin-0024,twin-0080,osint_pretext,0.3
twin-0024,twin-0092,osint_pretext,0.3
twin-0024,twin-0096,osint_pretext,0.3
twin-0024,twin-0134,osint_pretext,0.3
twin-0024,twin-0147,osint_pretext,0.3
twin-0027,twin-0029,osint_pretext,0.3
twin-0027,twin-0031,osint_pretext,0.3
twin-0029,twin-0031,osint_pretext,0.3
twin-0030,twin-0032,osint_pretext,0.3
twin-0030,twin-0051,osint_pretext,0.3
twin-0032,twin-0051,osint_pretext,0.3
twin-0033,twin-0129,osint_pretext,0.3
twin-0035,twin-0039,osint_pretext,0.3
twin-0036,twin-0062,osint_pretext,0.3
twin-0036,twin-0068,osint_pretext,0.3
twin-0036,twin-0070,osint_pretext,0.3
twin-0036,twin-0076,osint_pretext,0.3
twin-0036,twin-0078,osint_pretext,0.3
twin-0036,twin-0080,osint_pretext,0.3
twin-0036,twin-0092,osint_pretext,0.3
twin-0036,twin-0104,osint_pretext,0.3
twin-0036,twin-0126,osint_pretext,0.3
twin-0036,twin-0128,osint_pretext,0.3
twin-0036,twin-0134,osint_pretext,0.3
twin-0036,twin-0149,osint_pretext,0.3
twin-0038,twin-0040,osint_pretext,0.3
twin-0040,twin-0094,osint_pretext,0.3
twin-0040,twin-0110,osint_pretext,0.3
twin-0042,twin-0130,osint_pretext,0.3
twin-0042,twin-0145,osint_pretext,0.3
twin-0048,twin-0110,osint_pretext,0.3
twin-0049,twin-0065,osint_pretext,0.3
twin-0049,twin-0073,osint_pretext,0.3
twin-0049,twin-0089,osint_pretext,0.3
twin-0049,twin-0129,osint_pretext,0.3
twin-0053,twin-0056,osint_pretext,0.3
twin-0057,twin-0081,osint_pretext,0.3
twin-0060,twin-0064,osint_pretext,0.3
twin-0062,twin-0068,osint_pretext,0.3
twin-0062,twin-0070,osint_pretext,0.3
twin-0062,twin-0076,osint_pretext,0.3
twin-0062,twin-0078,osint_pretext,0.3
twin-0062,twin-0080,osint_pretext,0.3
twin-0062,twin-0092,osint_pretext,0.3
twin-0062,twin-0134,osint_pretext,0.3
twin-0065,twin-0073,osint_pretext,0.3
twin-0065,twin-0089,osint_pretext,0.3
twin-0065,twin-0129,osint_pretext,0.3
twin-0067,twin-0071,osint_pretext,0.3
twin-0068,twin-0070,osint_pretext,0.3
twin-0068,twin-0076,osint_pretext,0.3
twin-0068,twin-0078,osint_pretext,0.3
twin-0068,twin-0080,osint_pretext,0.3
twin-0068,twin-0092,osint_pretext,0.3
twin-0068,twin-0134,osint_pretext,0.3
twin-0070,twin-0076,osint_pretext,0.3
twin-0070,twin-0078,osint_pretext,0.3
twin-0070,twin-0080,osint_pretext,0.3
twin-0070,twin-0092,osint_pretext,0.3
twin-0070,twin-0134,osint_pretext,0.3
twin-0072,twin-0102,osint_pretext,0.3
twin-0073,twin-0089,osint_pretext,0.3
twin-0073,twin-0121,osint_pretext,0.3
twin-0073,twin-0129,osint_pretext,0.3
twin-0076,twin-0078,osint_pretext,0.3
twin-0076,twin-0080,osint_pretext,0.3
twin-0076,twin-0092,osint_pretext,0.3
twin-0076,twin-0134,osint_pretext,0.3
twin-0078,twin-0080,osint_pretext,0.3
twin-0078,twin-0092,osint_pretext,0.3
twin-0078,twin-0134,osint_pretext,0.3
twin-0080,twin-0092,osint_pretext,0.3
twin-0080,twin-0134,osint_pretext,0.3
twin-0086,twin-0112,osint_pretext,0.3
twin-0086,twin-0123,osint_pretext,0.3
twin-0086,twin-0134,osint_pretext,0.3
twin-0089,twin-0129,osint_pretext,0.3
twin-0092,twin-0096,osint_pretext,0.3
twin-0092,twin-0134,osint_pretext,0.3
twin-0092,twin-0147,osint_pretext,0.3
twin-0094,twin-0110,osint_pretext,0.3
twin-0096,twin-0128,osint_pretext,0.3
twin-0096,twin-0147,osint_pretext,0.3
twin-0104,twin-0126,osint_pretext,0.3
twin-0104,twin-0128,osint_pretext,0.3
twin-0104,twin-0149,osint_pretext,0.3
twin-0112,twin-0123,osint_pretext,0.3
twin-0112,twin-0134,osint_pretext,0.3
twin-0115,twin-0119,osint_pretext,0.3
twin-0116,twin-0120,osint_pretext,0.3
twin-0121,twin-0144,osint_pretext,0.3
twin-0123,twin-0134,osint_pretext,0.3
twin-0124,twin-0126,osint_pretext,0.3
twin-0124,twin-0128,osint_pretext,0.3
twin-0125,twin-0127,osint_pretext,0.3
twin-0126,twin-0128,osint_pretext,0.3
twin-0126,twin-0149,osint_pretext,0.3
twin-0128,twin-0149,osint_pretext,0.3
twin-0130,twin-0145,osint_pretext,0.3
twin-0132,twin-0136,osint_pretext,0.3
twin-0139,twin-0141,osint_pretext,0.3
twin-0146,twin-0148,osint_pretext,0.3
twin-0146,twin-0150,osint_pretext,0.3
twin-0147,twin-0149,osint_pretext,0.3
twin-0148,twin-0150,osint_pretext,0.3
twin-0002,twin-0004,osint_platform,0.4
twin-0002,twin-0005,osint_platform,0.4
twin-0002,twin-0006,osint_platform,0.4
twin-0003,twin-0026,osint_platform,0.4
twin-0003,twin-0042,osint_platform,0.4
twin-0004,twin-0005,osint_platform,0.4
twin-0004,twin-0006,osint_platform,0.4
twin-0005,twin-0006,osint_platform,0.4
twin-0008,twin-0041,osint_platform,0.4
twin-0008,twin-0097,osint_platform,0.4
twin-0009,twin-0016,osint_platform,0.4
twin-0009,twin-0057,osint_platform,0.4
twin-0009,twin-0061,osint_platform,0.4
twin-0009,twin-0062,osint_platform,0.4
twin-0009,twin-0063,osint_platform,0.4
twin-0009,twin-0070,osint_platform,0.4
twin-0009,twin-0073,osint_platform,0.4
twin-0009,twin-0074,osint_platform,0.4
twin-0009,twin-0075,osint_platform,0.4
twin-0009,twin-0076,osint_platform,0.4
twin-0009,twin-0077,osint_platform,0.4
twin-0009,twin-0089,osint_platform,0.4
twin-0009,twin-0099,osint_platform,0.4
twin-0009,twin-0100,osint_platform,0.4
twin-0009,twin-0102,osint_platform,0.4
twin-0009,twin-0103,osint_platform,0.4
twin-0009,twin-0104,osint_platform,0.4
twin-0009,twin-0117,osint_platform,0.4
twin-0009,twin-0118,osint_platform,0.4
twin-0009,twin-0120,osint_platform,0.4
twin-0009,twin-0137,osint_platform,0.4
twin-0009,twin-0140,osint_platform,0.4
twin-0009,twin-0142,osint_platform,0.4
twin-0009,twin-0147,osint_platform,0.4
twin-0016,twin-0057,osint_platform,0.4
twin-0016,twin-0061,osint_platform,0.4
twin-0016,twin-0062,osint_platform,0.4
twin-0016,twin-0063,osint_platform,0.4
twin-0016,twin-0070,osint_platform,0.4
twin-0016,twin-0073,osint_platform,0.4
twin-0016,twin-0074,osint_platform,0.4
twin-0016,twin-0075,osint_platform,0.4
twin-0016,twin-0076,osint_platform,0.4
twin-0016,twin-0077,osint_platform,0.4
twin-0016,twin-0089,osint_platform,0.4
twin-0016,twin-0099,osint_platform,0.4
twin-0016,twin-0100,osint_platform,0.4
twin-0016,twin-0102,osint_platform,0.4
twin-0016,twin-0103,osint_platform,0.4
twin-0016,twin-0104,osint_platform,0.4
twin-0016,twin-0117,osint_platform,0.4
twin-0016,twin-0118,osint_platform,0.4
twin-0016,twin-0120,osint_platform,0.4
twin-0016,twin-0137,osint_platform,0.4
twin-0016,twin-0140,osint_platform,0.4
twin-0016,twin-0142,osint_platform,0.4
twin-0016,twin-0147,osint_platform,0.4
twin-0026,twin-0042,osint_platform,0.4
twin-0034,twin-0035,osint_platform,0.4
twin-0034,twin-0037,osint_platform,0.4
twin-0034,twin-0039,osint_platform,0.4
twin-0034,twin-0045,osint_platform,0.4
twin-0034,twin-0081,osint_platform,0.4
twin-0034,twin-0082,osint_platform,0.4
twin-0034,twin-0083,osint_platform,0.4
twin-0034,twin-0106,osint_platform,0.4
twin-0034,twin-0107,osint_platform,0.4
twin-0034,twin-0109,osint_platform,0.4
twin-0034,twin-0111,osint_platform,0.4
twin-0034,twin-0114,osint_platform,0.4
twin-0034,twin-0115,osint_platform,0.4
twin-0034,twin-0116,osint_platform,0.4
twin-0034,twin-0119,osint_platform,0.4
twin-0034,twin-0122,osint_platform,0.4
twin-0034,twin-0130,osint_platform,0.4
twin-0034,twin-0133,osint_platform,0.4
twin-0034,twin-0135,osint_platform,0.4
twin-0034,twin-0136,osint_platform,0.4
twin-0035,twin-0037,osint_platform,0.4
twin-0035,twin-0039,osint_platform,0.4
twin-0035,twin-0045,osint_platform,0.4
twin-0035,twin-0081,osint_platform,0.4
twin-0035,twin-0082,osint_platform,0.4
twin-0035,twin-0083,osint_platform,0.4
twin-0035,twin-0106,osint_platform,0.4
twin-0035,twin-0107,osint_platform,0.4
twin-0035,twin-0109,osint_platform,0.4
twin-0035,twin-0111,osint_platform,0.4
twin-0035,twin-0114,osint_platform,0.4
twin-0035,twin-0115,osint_platform,0.4
twin-0035,twin-0116,osint_platform,0.4
twin-0035,twin-0119,osint_platform,0.4
twin-0035,twin-0122,osint_platform,0.4
twin-0035,twin-0130,osint_platform,0.4
twin-0035,twin-0133,osint_platform,0.4
twin-0035,twin-0135,osint_platform,0.4
twin-0035,twin-0136,osint_platform,0.4
twin-0037,twin-0039,osint_platform,0.4
twin-0037,twin-0045,osint_platform,0.4
twin-0037,twin-0081,osint_platform,0.4
twin-0037,twin-0082,osint_platform,0.4
twin-0037,twin-0083,osint_platform,0.4
twin-0037,twin-0106,osint_platform,0.4
twin-0037,twin-0107,osint_platform,0.4
twin-0037,twin-0109,osint_platform,0.4
twin-0037,twin-0111,osint_platform,0.4
twin-0037,twin-0114,osint_platform,0.4
twin-0037,twin-0115,osint_platform,0.4
twin-0037,twin-0116,osint_platform,0.4
twin-0037,twin-0119,osint_platform,0.4
twin-0037,twin-0122,osint_platform,0.4
twin-0037,twin-0130,osint_platform,0.4
twin-0037,twin-0133,osint_platform,0.4
twin-0037,twin-0135,osint_platform,0.4
twin-0037,twin-0136,osint_platform,0.4
twin-0039,twin-0045,osint_platform,0.4
twin-0039,twin-0081,osint_platform,0.4
twin-0039,twin-0082,osint_platform,0.4
twin-0039,twin-0083,osint_platform,0.4
twin-0039,twin-0106,osint_platform,0.4
twin-0039,twin-0107,osint_platform,0.4
twin-0039,twin-0109,osint_platform,0.4
twin-0039,twin-0111,osint_platform,0.4
twin-0039,twin-0114,osint_platform,0.4
twin-0039,twin-0115,osint_platform,0.4
twin-0039,twin-0116,osint_platform,0.4
twin-0039,twin-0119,osint_platform,0.4
twin-0039,twin-0122,osint_platform,0.4
twin-0039,twin-0130,osint_platform,0.4
twin-0039,twin-0133,osint_platform,0.4
twin-0039,twin-0135,osint_platform,0.4
twin-0039,twin-0136,osint_platform,0.4
twin-0041,twin-0097,osint_platform,0.4
twin-0042,twin-0145,osint_platform,0.4
twin-0045,twin-0081,osint_platform,0.4
twin-0045,twin-0082,osint_platform,0.4
twin-0045,twin-0083,osint_platform,0.4
twin-0045,twin-0106,osint_platform,0.4
twin-0045,twin-0107,osint_platform,0.4
twin-0045,twin-0109,osint_platform,0.4
twin-0045,twin-0111,osint_platform,0.4
twin-0045,twin-0114,osint_platform,0.4
twin-0045,twin-0115,osint_platform,0.4
twin-0045,twin-0116,osint_platform,0.4
twin-0045,twin-0119,osint_platform,0.4
twin-0045,twin-0122,osint_platform,0.4
twin-0045,twin-0130,osint_platform,0.4
twin-0045,twin-0133,osint_platform,0.4
twin-0045,twin-0135,osint_platform,0.4
twin-0045,twin-0136,osint_platform,0.4
twin-0049,twin-0065,osint_platform,0.4
twin-0049,twin-0105,osint_platform,0.4
twin-0049,twin-0113,osint_platform,0.4
twin-0049,twin-0144,osint_platform,0.4
twin-0057,twin-0061,osint_platform,0.4
twin-0057,twin-0062,osint_platform,0.4
twin-0057,twin-0063,osint_platform,0.4
twin-0057,twin-0070,osint_platform,0.4
twin-0057,twin-0073,osint_platform,0.4
twin-0057,twin-0074,osint_platform,0.4
twin-0057,twin-0075,osint_platform,0.4
twin-0057,twin-0076,osint_platform,0.4
twin-0057,twin-0077,osint_platform,0.4
twin-0057,twin-0089,osint_platform,0.4
twin-0057,twin-0099,osint_platform,0.4
twin-0057,twin-0100,osint_platform,0.4
twin-0057,twin-0102,osint_platform,0.4
twin-0057,twin-0103,osint_platform,0.4
twin-0057,twin-0104,osint_platform,0.4
twin-0057,twin-0117,osint_platform,0.4
twin-0057,twin-0118,osint_platform,0.4
twin-0057,twin-0120,osint_platform,0.4
twin-0057,twin-0137,osint_platform,0.4
twin-0057,twin-0140,osint_platform,0.4
twin-0057,twin-0142,osint_platform,0.4
twin-0057,twin-0147,osint_platform,0.4
twin-0061,twin-0062,osint_platform,0.4
twin-0061,twin-0063,osint_platform,0.4
twin-0061,twin-0070,osint_platform,0.4
twin-0061,twin-0073,osint_platform,0.4
twin-0061,twin-0074,osint_platform,0.4
twin-0061,twin-0075,osint_platform,0.4
twin-0061,twin-0076,osint_platform,0.4
twin-0061,twin-0077,osint_platform,0.4
twin-0061,twin-0089,osint_platform,0.4
twin-0061,twin-0099,osint_platform,0.4
twin-0061,twin-0100,osint_platform,0.4
twin-0061,twin-0102,osint_platform,0.4
twin-0061,twin-0103,osint_platform,0.4
twin-0061,twin-0104,osint_platform,0.4
twin-0061,twin-0117,osint_platform,0.4
twin-0061,twin-0118,osint_platform,0.4
twin-0061,twin-0120,osint_platform,0.4
twin-0061,twin-0137,osint_platform,0.4
twin-0061,twin-0140,osint_platform,0.4
twin-0061,twin-0142,osint_platform,0.4
twin-0061,twin-0147,osint_platform,0.4
twin-0062,twin-0063,osint_platform,0.4
twin-0062,twin-0070,osint_platform,0.4
twin-0062,twin-0073,osint_platform,0.4
twin-0062,twin-0074,osint_platform,0.4
twin-0062,twin-0075,osint_platform,0.4
twin-0062,twin-0076,osint_platform,0.4
twin-0062,twin-0077,osint_platform,0.4
twin-0062,twin-0089,osint_platform,0.4
twin-0062,twin-0099,osint_platform,0.4
twin-0062,twin-0100,osint_platform,0.4
twin-0062,twin-0102,osint_platform,0.4
twin-0062,twin-0103,osint_platform,0.4
twin-0062,twin-0104,osint_platform,0.4
twin-0062,twin-0117,osint_platform,0.4
twin-0062,twin-0118,osint_platform,0.4
twin-0062,twin-0120,osint_platform,0.4
twin-0062,twin-0137,osint_platform,0.4
twin-0062,twin-0140,osint_platform,0.4
twin-0062,twin-0142,osint_platform,0.4
twin-0062,twin-0147,osint_platform,0.4
twin-0063,twin-0070,osint_platform,0.4
twin-0063,twin-0073,osint_platform,0.4
twin-0063,twin-0074,osint_platform,0.4
twin-0063,twin-0075,osint_platform,0.4
twin-0063,twin-0076,osint_platform,0.4
twin-0063,twin-0077,osint_platform,0.4
twin-0063,twin-0089,osint_platform,0.4
twin-0063,twin-0099,osint_platform,0.4
twin-0063,twin-0100,osint_platform,0.4
twin-0063,twin-0102,osint_platform,0.4
twin-0063,twin-0103,osint_platform,0.4
twin-0063,twin-0104,osint_platform,0.4
twin-0063,twin-0117,osint_platform,0.4
twin-0063,twin-0118,osint_platform,0.4
twin-0063,twin-0120,osint_platform,0.4
twin-0063,twin-0137,osint_platform,0.4
twin-0063,twin-0140,osint_platform,0.4
twin-0063,twin-0142,osint_platform,0.4
twin-0063,twin-0147,osint_platform,0.4
twin-0065,twin-0105,osint_platform,0.4
twin-0065,twin-0113,osint_platform,0.4
twin-0065,twin-0144,osint_platform,0.4
twin-0070,twin-0073,osint_platform,0.4
twin-0070,twin-0074,osint_platform,0.4
twin-0070,twin-0075,osint_platform,0.4
twin-0070,twin-0076,osint_platform,0.4
twin-0070,twin-0077,osint_platform,0.4
twin-0070,twin-0089,osint_platform,0.4
twin-0070,twin-0099,osint_platform,0.4
twin-0070,twin-0100,osint_platform,0.4
twin-0070,twin-0102,osint_platform,0.4
twin-0070,twin-0103,osint_platform,0.4
twin-0070,twin-0104,osint_platform,0.4
twin-0070,twin-0117,osint_platform,0.4
twin-0070,twin-0118,osint_platform,0.4
twin-0070,twin-0120,osint_platform,0.4
twin-0070,twin-0126,osint_platform,0.4
twin-0070,twin-0137,osint_platform,0.4
twin-0070,twin-0140,osint_platform,0.4
twin-0070,twin-0142,osint_platform,0.4
twin-0070,twin-0147,osint_platform,0.4
twin-0073,twin-0074,osint_platform,0.4
twin-0073,twin-0075,osint_platform,0.4
twin-0073,twin-0076,osint_platform,0.4
twin-0073,twin-0077,osint_platform,0.4
twin-0073,twin-0089,osint_platform,0.4
twin-0073,twin-0099,osint_platform,0.4
twin-0073,twin-0100,osint_platform,0.4
twin-0073,twin-0102,osint_platform,0.4
twin-0073,twin-0103,osint_platform,0.4
twin-0073,twin-0104,osint_platform,0.4
twin-0073,twin-0117,osint_platform,0.4
twin-0073,twin-0118,osint_platform,0.4
twin-0073,twin-0120,osint_platform,0.4
twin-0073,twin-0137,osint_platform,0.4
twin-0073,twin-0140,osint_platform,0.4
twin-0073,twin-0142,osint_platform,0.4
twin-0073,twin-0147,osint_platform,0.4
twin-0074,twin-0075,osint_platform,0.4
twin-0074,twin-0076,osint_platform,0.4
twin-0074,twin-0077,osint_platform,0.4
twin-0074,twin-0089,osint_platform,0.4
twin-0074,twin-0099,osint_platform,0.4
twin-0074,twin-0100,osint_platform,0.4
twin-0074,twin-0102,osint_platform,0.4
twin-0074,twin-0103,osint_platform,0.4
twin-0074,twin-0104,osint_platform,0.4
twin-0074,twin-0117,osint_platform,0.4
twin-0074,twin-0118,osint_platform,0.4
twin-0074,twin-0120,osint_platform,0.4
twin-0074,twin-0137,osint_platform,0.4
twin-0074,twin-0140,osint_platform,0.4
twin-0074,twin-0142,osint_platform,0.4
twin-0074,twin-0147,osint_platform,0.4
twin-0075,twin-0076,osint_platform,0.4
twin-0075,twin-0077,osint_platform,0.4
twin-0075,twin-0089,osint_platform,0.4
twin-0075,twin-0099,osint_platform,0.4
twin-0075,twin-0100,osint_platform,0.4
twin-0075,twin-0102,osint_platform,0.4
twin-0075,twin-0103,osint_platform,0.4
twin-0075,twin-0104,osint_platform,0.4
twin-0075,twin-0117,osint_platform,0.4
twin-0075,twin-0118,osint_platform,0.4
twin-0075,twin-0120,osint_platform,0.4
twin-0075,twin-0137,osint_platform,0.4
twin-0075,twin-0140,osint_platform,0.4
twin-0075,twin-0142,osint_platform,0.4
twin-0075,twin-0147,osint_platform,0.4
twin-0076,twin-0077,osint_platform,0.4
twin-0076,twin-0089,osint_platform,0.4
twin-0076,twin-0099,osint_platform,0.4
twin-0076,twin-0100,osint_platform,0.4
twin-0076,twin-0102,osint_platform,0.4
twin-0076,twin-0103,osint_platform,0.4
twin-0076,twin-0104,osint_platform,0.4
twin-0076,twin-0117,osint_platform,0.4
twin-0076,twin-0118,osint_platform,0.4
twin-0076,twin-0120,osint_platform,0.4
twin-0076,twin-0137,osint_platform,0.4
twin-0076,twin-0140,osint_platform,0.4
twin-0076,twin-0142,osint_platform,0.4
twin-0076,twin-0147,osint_platform,0.4
twin-0077,twin-0089,osint_platform,0.4
twin-0077,twin-0099,osint_platform,0.4
twin-0077,twin-0100,osint_platform,0.4
twin-0077,twin-0102,osint_platform,0.4
twin-0077,twin-0103,osint_platform,0.4
twin-0077,twin-0104,osint_platform,0.4
twin-0077,twin-0117,osint_platform,0.4
twin-0077,twin-0118,osint_platform,0.4
twin-0077,twin-0120,osint_platform,0.4
twin-0077,twin-0137,osint_platform,0.4
twin-0077,twin-0140,osint_platform,0.4
twin-0077,twin-0142,osint_platform,0.4
twin-0077,twin-0147,osint_platform,0.4
twin-0081,twin-0082,osint_platform,0.4
twin-0081,twin-0083,osint_platform,0.4
twin-0081,twin-0106,osint_platform,0.4
twin-0081,twin-0107,osint_platform,0.4
twin-0081,twin-0109,osint_platform,0.4
twin-0081,twin-0111,osint_platform,0.4
twin-0081,twin-0114,osint_platform,0.4
twin-0081,twin-0115,osint_platform,0.4
twin-0081,twin-0116,osint_platform,0.4
twin-0081,twin-0119,osint_platform,0.4
twin-0081,twin-0122,osint_platform,0.4
twin-0081,twin-0130,osint_platform,0.4
twin-0081,twin-0133,osint_platform,0.4
twin-0081,twin-0135,osint_platform,0.4
twin-0081,twin-0136,osint_platform,0.4
twin-0082,twin-0083,osint_platform,0.4
twin-0082,twin-0106,osint_platform,0.4
twin-0082,twin-0107,osint_platform,0.4
twin-0082,twin-0109,osint_platform,0.4
twin-0082,twin-0111,osint_platform,0.4
twin-0082,twin-0114,osint_platform,0.4
twin-0082,twin-0115,osint_platform,0.4
twin-0082,twin-0116,osint_platform,0.4
twin-0082,twin-0119,osint_platform,0.4
twin-0082,twin-0122,osint_platform,0.4
twin-0082,twin-0130,osint_platform,0.4
twin-0082,twin-0133,osint_platform,0.4
twin-0082,twin-0135,osint_platform,0.4
twin-0082,twin-0136,osint_platform,0.4
twin-0083,twin-0106,osint_platform,0.4
twin-0083,twin-0107,osint_platform,0.4
twin-0083,twin-0109,osint_platform,0.4
twin-0083,twin-0111,osint_platform,0.4
twin-0083,twin-0114,osint_platform,0.4
twin-0083,twin-0115,osint_platform,0.4
twin-0083,twin-0116,osint_platform,0.4
twin-0083,twin-0119,osint_platform,0.4
twin-0083,twin-0122,osint_platform,0.4
twin-0083,twin-0130,osint_platform,0.4
twin-0083,twin-0133,osint_platform,0.4
twin-0083,twin-0135,osint_platform,0.4
twin-0083,twin-0136,osint_platform,0.4
twin-0089,twin-0099,osint_platform,0.4
twin-0089,twin-0100,osint_platform,0.4
twin-0089,twin-0102,osint_platform,0.4
twin-0089,twin-0103,osint_platform,0.4
twin-0089,twin-0104,osint_platform,0.4
twin-0089,twin-0117,osint_platform,0.4
twin-0089,twin-0118,osint_platform,0.4
twin-0089,twin-0120,osint_platform,0.4
twin-0089,twin-0137,osint_platform,0.4
twin-0089,twin-0140,osint_platform,0.4
twin-0089,twin-0142,osint_platform,0.4
twin-0089,twin-0147,osint_platform,0.4
twin-0099,twin-0100,osint_platform,0.4
twin-0099,twin-0102,osint_platform,0.4
twin-0099,twin-0103,osint_platform,0.4
twin-0099,twin-0104,osint_platform,0.4
twin-0099,twin-0117,osint_platform,0.4
twin-0099,twin-0118,osint_platform,0.4
twin-0099,twin-0120,osint_platform,0.4
twin-0099,twin-0137,osint_platform,0.4
twin-0099,twin-0140,osint_platform,0.4
twin-0099,twin-0142,osint_platform,0.4
twin-0099,twin-0147,osint_platform,0.4
twin-0100,twin-0102,osint_platform,0.4
twin-0100,twin-0103,osint_platform,0.4
twin-0100,twin-0104,osint_platform,0.4
twin-0100,twin-0117,osint_platform,0.4
twin-0100,twin-0118,osint_platform,0.4
twin-0100,twin-0120,osint_platform,0.4
twin-0100,twin-0137,osint_platform,0.4
twin-0100,twin-0140,osint_platform,0.4
twin-0100,twin-0142,osint_platform,0.4
twin-0100,twin-0147,osint_platform,0.4
twin-0102,twin-0103,osint_platform,0.4
twin-0102,twin-0104,osint_platform,0.4
twin-0102,twin-0117,osint_platform,0.4
twin-0102,twin-0118,osint_platform,0.4
twin-0102,twin-0120,osint_platform,0.4
twin-0102,twin-0137,osint_platform,0.4
twin-0102,twin-0140,osint_platform,0.4
twin-0102,twin-0142,osint_platform,0.4
twin-0102,twin-0147,osint_platform,0.4
twin-0103,twin-0104,osint_platform,0.4
twin-0103,twin-0117,osint_platform,0.4
twin-0103,twin-0118,osint_platform,0.4
twin-0103,twin-0120,osint_platform,0.4
twin-0103,twin-0137,osint_platform,0.4
twin-0103,twin-0140,osint_platform,0.4
twin-0103,twin-0142,osint_platform,0.4
twin-0103,twin-0147,osint_platform,0.4
twin-0104,twin-0117,osint_platform,0.4
twin-0104,twin-0118,osint_platform,0.4
twin-0104,twin-0120,osint_platform,0.4
twin-0104,twin-0137,osint_platform,0.4
twin-0104,twin-0140,osint_platform,0.4
twin-0104,twin-0142,osint_platform,0.4
twin-0104,twin-0147,osint_platform,0.4
twin-0105,twin-0113,osint_platform,0.4
twin-0105,twin-0144,osint_platform,0.4
twin-0106,twin-0107,osint_platform,0.4
twin-0106,twin-0109,osint_platform,0.4
twin-0106,twin-0111,osint_platform,0.4
twin-0106,twin-0114,osint_platform,0.4
twin-0106,twin-0115,osint_platform,0.4
twin-0106,twin-0116,osint_platform,0.4
twin-0106,twin-0119,osint_platform,0.4
twin-0106,twin-0122,osint_platform,0.4
twin-0106,twin-0130,osint_platform,0.4
twin-0106,twin-0133,osint_platform,0.4
twin-0106,twin-0135,osint_platform,0.4
twin-0106,twin-0136,osint_platform,0.4
twin-0107,twin-0109,osint_platform,0.4
twin-0107,twin-0111,osint_platform,0.4
twin-0107,twin-0114,osint_platform,0.4
twin-0107,twin-0115,osint_platform,0.4
twin-0107,twin-0116,osint_platform,0.4
twin-0107,twin-0119,osint_platform,0.4
twin-0107,twin-0122,osint_platform,0.4
twin-0107,twin-0130,osint_platform,0.4
twin-0107,twin-0133,osint_platform,0.4
twin-0107,twin-0135,osint_platform,0.4
twin-0107,twin-0136,osint_platform,0.4
twin-0109,twin-0111,osint_platform,0.4
twin-0109,twin-0114,osint_platform,0.4
